PrimKey,SITE_ID,SITE_NUM,CONTROLLER_NUM,CONTROLLER_NAME,REGION,SITE_NAME,LAC,CI,LAC_CI_NODE,BAND,NODE,LONGITUDE,LATITUDE,CLUSTER_NAME,SUB_NAME,NSA,POI_AREA,POI_REGIONAL,POI_NAME,POI_LOCATION,POI_CATEGORY,POI_LONGITUDE,POI_LATITUDE,KATEGORI
,PLK264,6254,322,BSCZ_PLK1,KALIMANTAN,PLK264M21_MCRDMSGONDO121,18603,1,18603_1_2G,GSM 900,2G,113.94264,-2.25016,,,PALANGKARAYA,PALANGKARAYA,KALIMANTAN,PERUMAHAN CASSADOVA INDAH,RESIDENTIAL,RESIDENTIAL,113.94264,-2.25016,RESIDENTIAL
,PLK264,6254,322,BSCZ_PLK1,KALIMANTAN,PLK264M21_MCRDMSGONDO121,18603,11,18603_11_2G,DCS 1800,2G,113.94264,-2.25016,,,PALANGKARAYA,PALANGKARAYA,KALIMANTAN,PERUMAHAN CASSADOVA INDAH,RESIDENTIAL,RESIDENTIAL,113.94264,-2.25016,RESIDENTIAL
,PLK264,6254,322,BSCZ_PLK1,KALIMANTAN,PLK264M21_MCRDMSGONDO121,18603,12,18603_12_2G,DCS 1800,2G,113.94264,-2.25016,,,PALANGKARAYA,PALANGKARAYA,KALIMANTAN,PERUMAHAN CASSADOVA INDAH,RESIDENTIAL,RESIDENTIAL,113.94264,-2.25016,RESIDENTIAL
,PLK264,6254,322,BSCZ_PLK1,KALIMANTAN,PLK264M21_MCRDMSGONDO121,18603,13,18603_13_2G,DCS 1800,2G,113.94264,-2.25016,,,PALANGKARAYA,PALANGKARAYA,KALIMANTAN,PERUMAHAN CASSADOVA INDAH,RESIDENTIAL,RESIDENTIAL,113.94264,-2.25016,RESIDENTIAL
,COH812,8081,322,BSCZ_PLK1,KALIMANTAN,C_COH812M21_COMBATCASSADOVA,18603,13,18603_13_2G,DCS 1800,2G,119.885142,-0.841839,,,PONTIANAK,BANJARMASIN,KALIMANTAN,PERUMAHAN CASSADOVA INDAH,RESIDENTIAL,RESIDENTIAL,119.885142,-0.841839,RESIDENTIAL
,COH812,8081,322,BSCZ_PLK1,KALIMANTAN,C_COH812M21_COMBATCASSADOVA,18603,12,18603_12_2G,DCS 1800,2G,119.885142,-0.841839,,,PONTIANAK,BANJARMASIN,KALIMANTAN,PERUMAHAN CASSADOVA INDAH,RESIDENTIAL,RESIDENTIAL,119.885142,-0.841839,RESIDENTIAL
,PLK842,1663,322,BSCZ_PLK1,KALIMANTAN,N_PLK842M21_CASSADOVAINDAHTBG,18603,11,18603_11_2G,DCS 1800,2G,119.885142,-0.841839,,,PALANGKARAYA,PALANGKARAYA,KALIMANTAN,PERUMAHAN CASSADOVA INDAH,RESIDENTIAL,RESIDENTIAL,119.885142,-0.841839,RESIDENTIAL
,PLK051,6133,322,BSCZ_PLK1,KALIMANTAN,PLK051M21_PERUMMARINAPERMAI-GTI,18603,2,18603_2_2G,GSM 900,2G,113.916521,-2.26675,,,PALANGKARAYA,PALANGKARAYA,KALIMANTAN,PERUMAHAN KALIBATA,RESIDENTIAL,RESIDENTIAL,113.916521,-2.26675,RESIDENTIAL
,PLK051,6133,322,BSCZ_PLK1,KALIMANTAN,PLK051M21_PERUMMARINAPERMAI-GTI,18603,3,18603_3_2G,GSM 900,2G,113.916521,-2.26675,,,PALANGKARAYA,PALANGKARAYA,KALIMANTAN,PERUMAHAN KALIBATA,RESIDENTIAL,RESIDENTIAL,113.916521,-2.26675,RESIDENTIAL
,PLK051,6133,322,BSCZ_PLK1,KALIMANTAN,PLK051M21_PERUMMARINAPERMAI-GTI,18603,1,18603_1_2G,GSM 900,2G,113.916521,-2.26675,,,PALANGKARAYA,PALANGKARAYA,KALIMANTAN,PERUMAHAN KALIBATA,RESIDENTIAL,RESIDENTIAL,113.916521,-2.26675,RESIDENTIAL
,PLK842,1663,322,BSCZ_PLK1,KALIMANTAN,N_PLK842M21_CASSADOVAINDAHTBG,18603,1,18603_1_2G,GSM 900,2G,119.885142,-0.841839,,,PALANGKARAYA,PALANGKARAYA,KALIMANTAN,PERUMAHAN CASSADOVA INDAH,RESIDENTIAL,RESIDENTIAL,119.885142,-0.841839,RESIDENTIAL
,PLK842,1663,322,BSCZ_PLK1,KALIMANTAN,N_PLK842M21_CASSADOVAINDAHTBG,18603,2,18603_2_2G,GSM 900,2G,119.885142,-0.841839,,,PALANGKARAYA,PALANGKARAYA,KALIMANTAN,PERUMAHAN CASSADOVA INDAH,RESIDENTIAL,RESIDENTIAL,119.885142,-0.841839,RESIDENTIAL
,PLK842,1663,322,BSCZ_PLK1,KALIMANTAN,N_PLK842M21_CASSADOVAINDAHTBG,18603,3,18603_3_2G,GSM 900,2G,119.885142,-0.841839,,,PALANGKARAYA,PALANGKARAYA,KALIMANTAN,PERUMAHAN CASSADOVA INDAH,RESIDENTIAL,RESIDENTIAL,119.885142,-0.841839,RESIDENTIAL
,MPW020,5305,306,BSCZ_PTK2,KALIMANTAN,MPW020_SAYANI2,18351,2,18351_2_2G,GSM 900,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,MPW020,5305,306,BSCZ_PTK2,KALIMANTAN,MPW020_SAYANI2,18351,3,18351_3_2G,GSM 900,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,MPW192,5429,306,BSCZ_PTK2,KALIMANTAN,MPW192_SOETTAKM12-TBG,18351,13,18351_13_2G,DCS 1800,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,PTK308,6544,306,BSCZ_PTK2,KALIMANTAN,PTK308_TBHUNTAN1-TBG,18351,11,18351_11_2G,DCS 1800,2G,109.345662,-0.051244,,,PONTIANAK,PONTIANAK,KALIMANTAN,AYANI MEGAMALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.345662,-0.051244,SPECIAL AREA
,PTK308,6544,306,BSCZ_PTK2,KALIMANTAN,PTK308_TBHUNTAN1-TBG,18351,12,18351_12_2G,DCS 1800,2G,109.345662,-0.051244,,,PONTIANAK,PONTIANAK,KALIMANTAN,AYANI MEGAMALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.345662,-0.051244,SPECIAL AREA
,PTK308,6544,306,BSCZ_PTK2,KALIMANTAN,PTK308_TBHUNTAN1-TBG,18351,13,18351_13_2G,DCS 1800,2G,109.345662,-0.051244,,,PONTIANAK,PONTIANAK,KALIMANTAN,AYANI MEGAMALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.345662,-0.051244,SPECIAL AREA
,MPW178,5421,306,BSCZ_PTK2,KALIMANTAN,MPW178_SIAGASEIRAYA-TBG,18351,11,18351_11_2G,DCS 1800,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,MPW178,5421,306,BSCZ_PTK2,KALIMANTAN,MPW178_SIAGASEIRAYA-TBG,18351,13,18351_13_2G,DCS 1800,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,MPW192,5429,306,BSCZ_PTK2,KALIMANTAN,MPW192_SOETTAKM12-TBG,18351,11,18351_11_2G,DCS 1800,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,MPW712,7417,306,BSCZ_PTK2,KALIMANTAN,MPW712_GAIAMALLPONTIANAK-TSEL,18351,14,18351_14_2G,DCS 1800,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,MPW712,7417,306,BSCZ_PTK2,KALIMANTAN,MPW712_GAIAMALLPONTIANAK-TSEL,18351,16,18351_16_2G,DCS 1800,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,MPW020,5305,306,BSCZ_PTK2,KALIMANTAN,MPW020_SAYANI2,18351,13,18351_13_2G,DCS 1800,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,MPW712,7417,306,BSCZ_PTK2,KALIMANTAN,MPW712_GAIAMALLPONTIANAK-TSEL,18353,12,18353_12_2G,DCS 1800,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,MPW712,7417,306,BSCZ_PTK2,KALIMANTAN,MPW712_GAIAMALLPONTIANAK-TSEL,18353,13,18353_13_2G,DCS 1800,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,MPW020,5305,306,BSCZ_PTK2,KALIMANTAN,MPW020_SAYANI2,18353,1,18353_1_2G,GSM 900,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,MPW712,7417,306,BSCZ_PTK2,KALIMANTAN,MPW712_GAIAMALLPONTIANAK-TSEL,18353,11,18353_11_2G,DCS 1800,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,MPW178,5421,306,BSCZ_PTK2,KALIMANTAN,MPW178_SIAGASEIRAYA-TBG,18353,12,18353_12_2G,DCS 1800,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,MPW020,5305,306,BSCZ_PTK2,KALIMANTAN,MPW020_SAYANI2,18350,11,18350_11_2G,DCS 1800,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,MPW712,7417,306,BSCZ_PTK2,KALIMANTAN,MPW712_GAIAMALLPONTIANAK-TSEL,18350,15,18350_15_2G,DCS 1800,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,MPW020,5305,306,BSCZ_PTK2,KALIMANTAN,MPW020_SAYANI2,18350,12,18350_12_2G,DCS 1800,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,PTK308,6544,306,BSCZ_PTK2,KALIMANTAN,PTK308_TBHUNTAN1-TBG,18350,17,18350_17_2G,DCS 1800,2G,109.345662,-0.051244,,,PONTIANAK,PONTIANAK,KALIMANTAN,AYANI MEGAMALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.345662,-0.051244,SPECIAL AREA
,PTK308,6544,306,BSCZ_PTK2,KALIMANTAN,PTK308_TBHUNTAN1-TBG,18350,18,18350_18_2G,DCS 1800,2G,109.345662,-0.051244,,,PONTIANAK,PONTIANAK,KALIMANTAN,AYANI MEGAMALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.345662,-0.051244,SPECIAL AREA
,MPW192,5429,306,BSCZ_PTK2,KALIMANTAN,MPW192_SOETTAKM12-TBG,18350,12,18350_12_2G,DCS 1800,2G,109.3680419,-0.0771011,,,PONTIANAK,PONTIANAK,KALIMANTAN,MALL GAIA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,109.3680419,-0.0771011,SPECIAL AREA
,PBU012,5845,319,BSCZ_PBU2,KALIMANTAN,PBU012M21_CANDIKUMAI,18540,1,18540_1_2G,GSM 900,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU012,5845,319,BSCZ_PBU2,KALIMANTAN,PBU012M21_CANDIKUMAI,18540,3,18540_3_2G,GSM 900,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU197,5939,319,BSCZ_PBU2,KALIMANTAN,PBU197M21_PEMUDAKUMAI-DMT,18540,12,18540_12_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU130,5913,319,BSCZ_PBU2,KALIMANTAN,PBU130M21_PADATKARYABARU,18540,12,18540_12_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU049,5868,319,BSCZ_PBU2,KALIMANTAN,PBU049M21_KUMAI3,18540,13,18540_13_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU049,5868,319,BSCZ_PBU2,KALIMANTAN,PBU049M21_KUMAI3,18540,11,18540_11_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU197,5939,319,BSCZ_PBU2,KALIMANTAN,PBU197M21_PEMUDAKUMAI-DMT,18540,13,18540_13_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU130,5913,319,BSCZ_PBU2,KALIMANTAN,PBU130M21_PADATKARYABARU,18540,11,18540_11_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU208,5950,319,BSCZ_PBU2,KALIMANTAN,PBU208M21_GERILYAKUMAI-TBG,18540,11,18540_11_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU209,5951,319,BSCZ_PBU2,KALIMANTAN,PBU209M21_CANDIKUMAI24-DMT,18540,12,18540_12_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU208,5950,319,BSCZ_PBU2,KALIMANTAN,PBU208M21_GERILYAKUMAI-TBG,18540,13,18540_13_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU198,5940,319,BSCZ_PBU2,KALIMANTAN,PBU198M21_NEWPELKUMAI-TBG,18540,12,18540_12_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU049,5868,319,BSCZ_PBU2,KALIMANTAN,PBU049M21_KUMAI3,18540,12,18540_12_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU209,5951,319,BSCZ_PBU2,KALIMANTAN,PBU209M21_CANDIKUMAI24-DMT,18540,13,18540_13_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU209,5951,319,BSCZ_PBU2,KALIMANTAN,PBU209M21_CANDIKUMAI24-DMT,18540,11,18540_11_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU209,5951,319,BSCZ_PBU2,KALIMANTAN,PBU209M21_CANDIKUMAI24-DMT,18540,1,18540_1_2G,GSM 900,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU209,5951,319,BSCZ_PBU2,KALIMANTAN,PBU209M21_CANDIKUMAI24-DMT,18540,2,18540_2_2G,GSM 900,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU130,5913,319,BSCZ_PBU2,KALIMANTAN,PBU130M21_PADATKARYABARU,18540,13,18540_13_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU208,5950,319,BSCZ_PBU2,KALIMANTAN,PBU208M21_GERILYAKUMAI-TBG,18540,3,18540_3_2G,GSM 900,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU182,5933,319,BSCZ_PBU2,KALIMANTAN,PBU182M21_MONUMENPANGLIMAUTAR-PTI,18540,1,18540_1_2G,GSM 900,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU227,5967,319,BSCZ_PBU2,KALIMANTAN,PBU227M21_BERIKARIKUMAI-DMT,18540,12,18540_12_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU227,5967,319,BSCZ_PBU2,KALIMANTAN,PBU227M21_BERIKARIKUMAI-DMT,18540,11,18540_11_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU227,5967,319,BSCZ_PBU2,KALIMANTAN,PBU227M21_BERIKARIKUMAI-DMT,18540,13,18540_13_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU227,5967,319,BSCZ_PBU2,KALIMANTAN,PBU227M21_BERIKARIKUMAI-DMT,18540,1,18540_1_2G,GSM 900,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU227,5967,319,BSCZ_PBU2,KALIMANTAN,PBU227M21_BERIKARIKUMAI-DMT,18540,3,18540_3_2G,GSM 900,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU209,5951,319,BSCZ_PBU2,KALIMANTAN,PBU209M21_CANDIKUMAI24-DMT,18540,3,18540_3_2G,GSM 900,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU197,5939,319,BSCZ_PBU2,KALIMANTAN,PBU197M21_PEMUDAKUMAI-DMT,18540,11,18540_11_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU154,5920,319,BSCZ_PBU2,KALIMANTAN,PBU154M21_PELBKUMAI-TBG,18540,12,18540_12_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU154,5920,319,BSCZ_PBU2,KALIMANTAN,PBU154M21_PELBKUMAI-TBG,18540,2,18540_2_2G,GSM 900,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU182,5933,319,BSCZ_PBU2,KALIMANTAN,PBU182M21_MONUMENPANGLIMAUTAR-PTI,18540,11,18540_11_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU182,5933,319,BSCZ_PBU2,KALIMANTAN,PBU182M21_MONUMENPANGLIMAUTAR-PTI,18540,13,18540_13_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU182,5933,319,BSCZ_PBU2,KALIMANTAN,PBU182M21_MONUMENPANGLIMAUTAR-PTI,18540,12,18540_12_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU012,5845,319,BSCZ_PBU2,KALIMANTAN,PBU012M21_CANDIKUMAI,18540,12,18540_12_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU012,5845,319,BSCZ_PBU2,KALIMANTAN,PBU012M21_CANDIKUMAI,18540,13,18540_13_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU012,5845,319,BSCZ_PBU2,KALIMANTAN,PBU012M21_CANDIKUMAI,18540,11,18540_11_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU227,5967,319,BSCZ_PBU2,KALIMANTAN,PBU227M21_BERIKARIKUMAI-DMT,18540,2,18540_2_2G,GSM 900,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU208,5950,319,BSCZ_PBU2,KALIMANTAN,PBU208M21_GERILYAKUMAI-TBG,18540,12,18540_12_2G,DCS 1800,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU154,5920,319,BSCZ_PBU2,KALIMANTAN,PBU154M21_PELBKUMAI-TBG,18540,1,18540_1_2G,GSM 900,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
,PBU154,5920,319,BSCZ_PBU2,KALIMANTAN,PBU154M21_PELBKUMAI-TBG,18540,3,18540_3_2G,GSM 900,2G,111.728316,-2.738903,,,PANGKALAN BUN,PANGKALAN BUN,KALIMANTAN,PELABUHAN PANGLIMA UTAR KUMAI,TRANSPORT,BANDARA/STASIUN/PELABUHAN,111.728316,-2.738903,TRANSPORT
